Population,Block_Group_Name,State_FIPS,County_FIPS,Tract_Code,Block_Group_Number,Block_Group_ID
2166,"Block Group 1, Census Tract 34.04, Cumberland County, North Carolina",37,051,003404,1,370510034041
602,"Block Group 2, Census Tract 34.04, Cumberland County, North Carolina",37,051,003404,2,370510034042
1853,"Block Group 1, Census Tract 34.08, Cumberland County, North Carolina",37,051,003408,1,370510034081
1634,"Block Group 2, Census Tract 34.08, Cumberland County, North Carolina",37,051,003408,2,370510034082
1167,"Block Group 3, Census Tract 34.08, Cumberland County, North Carolina",37,051,003408,3,370510034083
5382,"Block Group 1, Census Tract 34.09, Cumberland County, North Carolina",37,051,003409,1,370510034091
1901,"Block Group 1, Census Tract 34.10, Cumberland County, North Carolina",37,051,003410,1,370510034101
2341,"Block Group 2, Census Tract 34.10, Cumberland County, North Carolina",37,051,003410,2,370510034102
1215,"Block Group 1, Census Tract 35.01, Cumberland County, North Carolina",37,051,003501,1,370510035011
306,"Block Group 2, Census Tract 35.01, Cumberland County, North Carolina",37,051,003501,2,370510035012
1636,"Block Group 3, Census Tract 35.01, Cumberland County, North Carolina",37,051,003501,3,370510035013
664,"Block Group 1, Census Tract 35.02, Cumberland County, North Carolina",37,051,003502,1,370510035021
690,"Block Group 2, Census Tract 35.02, Cumberland County, North Carolina",37,051,003502,2,370510035022
1603,"Block Group 1, Census Tract 36.01, Cumberland County, North Carolina",37,051,003601,1,370510036011
582,"Block Group 2, Census Tract 36.01, Cumberland County, North Carolina",37,051,003601,2,370510036012
618,"Block Group 3, Census Tract 36.01, Cumberland County, North Carolina",37,051,003601,3,370510036013
543,"Block Group 1, Census Tract 36.02, Cumberland County, North Carolina",37,051,003602,1,370510036021
309,"Block Group 2, Census Tract 36.02, Cumberland County, North Carolina",37,051,003602,2,370510036022
1417,"Block Group 3, Census Tract 36.02, Cumberland County, North Carolina",37,051,003602,3,370510036023
1982,"Block Group 1, Census Tract 37, Cumberland County, North Carolina",37,051,003700,1,370510037001
1733,"Block Group 2, Census Tract 37, Cumberland County, North Carolina",37,051,003700,2,370510037002
1241,"Block Group 3, Census Tract 37, Cumberland County, North Carolina",37,051,003700,3,370510037003
2332,"Block Group 4, Census Tract 37, Cumberland County, North Carolina",37,051,003700,4,370510037004
751,"Block Group 1, Census Tract 38, Cumberland County, North Carolina",37,051,003800,1,370510038001
876,"Block Group 2, Census Tract 38, Cumberland County, North Carolina",37,051,003800,2,370510038002
610,"Block Group 3, Census Tract 38, Cumberland County, North Carolina",37,051,003800,3,370510038003
0,"Block Group 1, Census Tract 9801, Cumberland County, North Carolina",37,051,980100,1,370519801001
523,"Block Group 1, Census Tract 9802, Cumberland County, North Carolina",37,051,980200,1,370519802001
1219,"Block Group 1, Census Tract 1101.01, Currituck County, North Carolina",37,053,110101,1,370531101011
1489,"Block Group 1, Census Tract 1101.02, Currituck County, North Carolina",37,053,110102,1,370531101021
3798,"Block Group 1, Census Tract 1102.01, Currituck County, North Carolina",37,053,110201,1,370531102011
1498,"Block Group 2, Census Tract 1102.01, Currituck County, North Carolina",37,053,110201,2,370531102012
1047,"Block Group 1, Census Tract 1102.02, Currituck County, North Carolina",37,053,110202,1,370531102021
2374,"Block Group 2, Census Tract 1102.02, Currituck County, North Carolina",37,053,110202,2,370531102022
1944,"Block Group 1, Census Tract 1103.01, Currituck County, North Carolina",37,053,110301,1,370531103011
3101,"Block Group 2, Census Tract 1103.01, Currituck County, North Carolina",37,053,110301,2,370531103012
2121,"Block Group 1, Census Tract 1103.02, Currituck County, North Carolina",37,053,110302,1,370531103021
1167,"Block Group 2, Census Tract 1103.02, Currituck County, North Carolina",37,053,110302,2,370531103022
1669,"Block Group 1, Census Tract 1104.01, Currituck County, North Carolina",37,053,110401,1,370531104011
770,"Block Group 2, Census Tract 1104.01, Currituck County, North Carolina",37,053,110401,2,370531104012
1128,"Block Group 3, Census Tract 1104.01, Currituck County, North Carolina",37,053,110401,3,370531104013
836,"Block Group 1, Census Tract 1104.03, Currituck County, North Carolina",37,053,110403,1,370531104031
1376,"Block Group 2, Census Tract 1104.03, Currituck County, North Carolina",37,053,110403,2,370531104032
0,"Block Group 0, Census Tract 1104.04, Currituck County, North Carolina",37,053,110404,0,370531104040
2038,"Block Group 1, Census Tract 1104.04, Currituck County, North Carolina",37,053,110404,1,370531104041
0,"Block Group 0, Census Tract 9901, Currituck County, North Carolina",37,053,990100,0,370539901000
1545,"Block Group 1, Census Tract 9701.01, Dare County, North Carolina",37,055,970101,1,370559701011
2019,"Block Group 2, Census Tract 9701.01, Dare County, North Carolina",37,055,970101,2,370559701012
659,"Block Group 3, Census Tract 9701.01, Dare County, North Carolina",37,055,970101,3,370559701013
0,"Block Group 0, Census Tract 9701.02, Dare County, North Carolina",37,055,970102,0,370559701020
1636,"Block Group 1, Census Tract 9701.02, Dare County, North Carolina",37,055,970102,1,370559701021
2028,"Block Group 2, Census Tract 9701.02, Dare County, North Carolina",37,055,970102,2,370559701022
1028,"Block Group 1, Census Tract 9702, Dare County, North Carolina",37,055,970200,1,370559702001
1297,"Block Group 2, Census Tract 9702, Dare County, North Carolina",37,055,970200,2,370559702002
1565,"Block Group 3, Census Tract 9702, Dare County, North Carolina",37,055,970200,3,370559702003
1318,"Block Group 4, Census Tract 9702, Dare County, North Carolina",37,055,970200,4,370559702004
0,"Block Group 0, Census Tract 9703.01, Dare County, North Carolina",37,055,970301,0,370559703010
2180,"Block Group 1, Census Tract 9703.01, Dare County, North Carolina",37,055,970301,1,370559703011
1957,"Block Group 2, Census Tract 9703.01, Dare County, North Carolina",37,055,970301,2,370559703012
2196,"Block Group 1, Census Tract 9703.02, Dare County, North Carolina",37,055,970302,1,370559703021
613,"Block Group 2, Census Tract 9703.02, Dare County, North Carolina",37,055,970302,2,370559703022
0,"Block Group 0, Census Tract 9704, Dare County, North Carolina",37,055,970400,0,370559704000
1342,"Block Group 1, Census Tract 9704, Dare County, North Carolina",37,055,970400,1,370559704001
1387,"Block Group 2, Census Tract 9704, Dare County, North Carolina",37,055,970400,2,370559704002
373,"Block Group 3, Census Tract 9704, Dare County, North Carolina",37,055,970400,3,370559704003
0,"Block Group 0, Census Tract 9705.01, Dare County, North Carolina",37,055,970501,0,370559705010
1040,"Block Group 1, Census Tract 9705.01, Dare County, North Carolina",37,055,970501,1,370559705011
725,"Block Group 1, Census Tract 9705.02, Dare County, North Carolina",37,055,970502,1,370559705021
618,"Block Group 2, Census Tract 9705.02, Dare County, North Carolina",37,055,970502,2,370559705022
820,"Block Group 3, Census Tract 9705.02, Dare County, North Carolina",37,055,970502,3,370559705023
1357,"Block Group 4, Census Tract 9705.02, Dare County, North Carolina",37,055,970502,4,370559705024
0,"Block Group 0, Census Tract 9706.01, Dare County, North Carolina",37,055,970601,0,370559706010
1722,"Block Group 1, Census Tract 9706.01, Dare County, North Carolina",37,055,970601,1,370559706011
1370,"Block Group 2, Census Tract 9706.01, Dare County, North Carolina",37,055,970601,2,370559706012
2253,"Block Group 3, Census Tract 9706.01, Dare County, North Carolina",37,055,970601,3,370559706013
1641,"Block Group 4, Census Tract 9706.01, Dare County, North Carolina",37,055,970601,4,370559706014
0,"Block Group 0, Census Tract 9706.02, Dare County, North Carolina",37,055,970602,0,370559706020
2029,"Block Group 1, Census Tract 9706.02, Dare County, North Carolina",37,055,970602,1,370559706021
0,"Block Group 0, Census Tract 9901, Dare County, North Carolina",37,055,990100,0,370559901000
0,"Block Group 0, Census Tract 9902, Dare County, North Carolina",37,055,990200,0,370559902000
595,"Block Group 1, Census Tract 601.01, Davidson County, North Carolina",37,057,060101,1,370570601011
834,"Block Group 2, Census Tract 601.01, Davidson County, North Carolina",37,057,060101,2,370570601012
2363,"Block Group 3, Census Tract 601.01, Davidson County, North Carolina",37,057,060101,3,370570601013
2118,"Block Group 4, Census Tract 601.01, Davidson County, North Carolina",37,057,060101,4,370570601014
1553,"Block Group 1, Census Tract 601.03, Davidson County, North Carolina",37,057,060103,1,370570601031
772,"Block Group 2, Census Tract 601.03, Davidson County, North Carolina",37,057,060103,2,370570601032
3662,"Block Group 1, Census Tract 601.04, Davidson County, North Carolina",37,057,060104,1,370570601041
1416,"Block Group 2, Census Tract 601.04, Davidson County, North Carolina",37,057,060104,2,370570601042
1323,"Block Group 3, Census Tract 601.04, Davidson County, North Carolina",37,057,060104,3,370570601043
1321,"Block Group 1, Census Tract 602.01, Davidson County, North Carolina",37,057,060201,1,370570602011
1334,"Block Group 2, Census Tract 602.01, Davidson County, North Carolina",37,057,060201,2,370570602012
1012,"Block Group 3, Census Tract 602.01, Davidson County, North Carolina",37,057,060201,3,370570602013
733,"Block Group 4, Census Tract 602.01, Davidson County, North Carolina",37,057,060201,4,370570602014
2481,"Block Group 1, Census Tract 602.02, Davidson County, North Carolina",37,057,060202,1,370570602021
1719,"Block Group 1, Census Tract 602.03, Davidson County, North Carolina",37,057,060203,1,370570602031
2185,"Block Group 2, Census Tract 602.03, Davidson County, North Carolina",37,057,060203,2,370570602032
2254,"Block Group 3, Census Tract 602.03, Davidson County, North Carolina",37,057,060203,3,370570602033
1837,"Block Group 1, Census Tract 603.01, Davidson County, North Carolina",37,057,060301,1,370570603011
930,"Block Group 2, Census Tract 603.01, Davidson County, North Carolina",37,057,060301,2,370570603012
1901,"Block Group 3, Census Tract 603.01, Davidson County, North Carolina",37,057,060301,3,370570603013
1483,"Block Group 1, Census Tract 603.02, Davidson County, North Carolina",37,057,060302,1,370570603021
903,"Block Group 2, Census Tract 603.02, Davidson County, North Carolina",37,057,060302,2,370570603022
2161,"Block Group 3, Census Tract 603.02, Davidson County, North Carolina",37,057,060302,3,370570603023
1810,"Block Group 1, Census Tract 603.03, Davidson County, North Carolina",37,057,060303,1,370570603031
1063,"Block Group 2, Census Tract 603.03, Davidson County, North Carolina",37,057,060303,2,370570603032
933,"Block Group 3, Census Tract 603.03, Davidson County, North Carolina",37,057,060303,3,370570603033
2761,"Block Group 1, Census Tract 603.04, Davidson County, North Carolina",37,057,060304,1,370570603041
815,"Block Group 2, Census Tract 603.04, Davidson County, North Carolina",37,057,060304,2,370570603042
2125,"Block Group 1, Census Tract 604, Davidson County, North Carolina",37,057,060400,1,370570604001
1544,"Block Group 2, Census Tract 604, Davidson County, North Carolina",37,057,060400,2,370570604002
1531,"Block Group 3, Census Tract 604, Davidson County, North Carolina",37,057,060400,3,370570604003
1054,"Block Group 1, Census Tract 605, Davidson County, North Carolina",37,057,060500,1,370570605001
1827,"Block Group 2, Census Tract 605, Davidson County, North Carolina",37,057,060500,2,370570605002
415,"Block Group 3, Census Tract 605, Davidson County, North Carolina",37,057,060500,3,370570605003
1857,"Block Group 4, Census Tract 605, Davidson County, North Carolina",37,057,060500,4,370570605004
2312,"Block Group 1, Census Tract 606.01, Davidson County, North Carolina",37,057,060601,1,370570606011
2149,"Block Group 2, Census Tract 606.01, Davidson County, North Carolina",37,057,060601,2,370570606012
2135,"Block Group 1, Census Tract 606.02, Davidson County, North Carolina",37,057,060602,1,370570606021
1043,"Block Group 2, Census Tract 606.02, Davidson County, North Carolina",37,057,060602,2,370570606022
2545,"Block Group 1, Census Tract 607, Davidson County, North Carolina",37,057,060700,1,370570607001
1003,"Block Group 2, Census Tract 607, Davidson County, North Carolina",37,057,060700,2,370570607002
1284,"Block Group 3, Census Tract 607, Davidson County, North Carolina",37,057,060700,3,370570607003
1298,"Block Group 4, Census Tract 607, Davidson County, North Carolina",37,057,060700,4,370570607004
1871,"Block Group 1, Census Tract 608, Davidson County, North Carolina",37,057,060800,1,370570608001
544,"Block Group 2, Census Tract 608, Davidson County, North Carolina",37,057,060800,2,370570608002
1704,"Block Group 3, Census Tract 608, Davidson County, North Carolina",37,057,060800,3,370570608003
1252,"Block Group 1, Census Tract 609, Davidson County, North Carolina",37,057,060900,1,370570609001
1532,"Block Group 2, Census Tract 609, Davidson County, North Carolina",37,057,060900,2,370570609002
544,"Block Group 3, Census Tract 609, Davidson County, North Carolina",37,057,060900,3,370570609003
534,"Block Group 4, Census Tract 609, Davidson County, North Carolina",37,057,060900,4,370570609004
872,"Block Group 5, Census Tract 609, Davidson County, North Carolina",37,057,060900,5,370570609005
1270,"Block Group 1, Census Tract 610, Davidson County, North Carolina",37,057,061000,1,370570610001
647,"Block Group 2, Census Tract 610, Davidson County, North Carolina",37,057,061000,2,370570610002
1620,"Block Group 3, Census Tract 610, Davidson County, North Carolina",37,057,061000,3,370570610003
1322,"Block Group 4, Census Tract 610, Davidson County, North Carolina",37,057,061000,4,370570610004
843,"Block Group 1, Census Tract 611.01, Davidson County, North Carolina",37,057,061101,1,370570611011
1758,"Block Group 2, Census Tract 611.01, Davidson County, North Carolina",37,057,061101,2,370570611012
916,"Block Group 1, Census Tract 611.02, Davidson County, North Carolina",37,057,061102,1,370570611021
2181,"Block Group 2, Census Tract 611.02, Davidson County, North Carolina",37,057,061102,2,370570611022
2301,"Block Group 3, Census Tract 611.02, Davidson County, North Carolina",37,057,061102,3,370570611023
1267,"Block Group 1, Census Tract 612.02, Davidson County, North Carolina",37,057,061202,1,370570612021
1383,"Block Group 2, Census Tract 612.02, Davidson County, North Carolina",37,057,061202,2,370570612022
2096,"Block Group 1, Census Tract 612.03, Davidson County, North Carolina",37,057,061203,1,370570612031
2192,"Block Group 2, Census Tract 612.03, Davidson County, North Carolina",37,057,061203,2,370570612032
1992,"Block Group 1, Census Tract 612.04, Davidson County, North Carolina",37,057,061204,1,370570612041
420,"Block Group 2, Census Tract 612.04, Davidson County, North Carolina",37,057,061204,2,370570612042
1592,"Block Group 1, Census Tract 613, Davidson County, North Carolina",37,057,061300,1,370570613001
1061,"Block Group 2, Census Tract 613, Davidson County, North Carolina",37,057,061300,2,370570613002
1199,"Block Group 1, Census Tract 614, Davidson County, North Carolina",37,057,061400,1,370570614001
754,"Block Group 2, Census Tract 614, Davidson County, North Carolina",37,057,061400,2,370570614002
1399,"Block Group 3, Census Tract 614, Davidson County, North Carolina",37,057,061400,3,370570614003
2341,"Block Group 1, Census Tract 615.01, Davidson County, North Carolina",37,057,061501,1,370570615011
917,"Block Group 2, Census Tract 615.01, Davidson County, North Carolina",37,057,061501,2,370570615012
1380,"Block Group 3, Census Tract 615.01, Davidson County, North Carolina",37,057,061501,3,370570615013
806,"Block Group 1, Census Tract 615.02, Davidson County, North Carolina",37,057,061502,1,370570615021
757,"Block Group 2, Census Tract 615.02, Davidson County, North Carolina",37,057,061502,2,370570615022
1163,"Block Group 3, Census Tract 615.02, Davidson County, North Carolina",37,057,061502,3,370570615023
726,"Block Group 1, Census Tract 616, Davidson County, North Carolina",37,057,061600,1,370570616001
1440,"Block Group 2, Census Tract 616, Davidson County, North Carolina",37,057,061600,2,370570616002
752,"Block Group 3, Census Tract 616, Davidson County, North Carolina",37,057,061600,3,370570616003
1552,"Block Group 1, Census Tract 617.01, Davidson County, North Carolina",37,057,061701,1,370570617011
3003,"Block Group 2, Census Tract 617.01, Davidson County, North Carolina",37,057,061701,2,370570617012
889,"Block Group 1, Census Tract 617.03, Davidson County, North Carolina",37,057,061703,1,370570617031
2036,"Block Group 2, Census Tract 617.03, Davidson County, North Carolina",37,057,061703,2,370570617032
1748,"Block Group 3, Census Tract 617.03, Davidson County, North Carolina",37,057,061703,3,370570617033
978,"Block Group 1, Census Tract 617.04, Davidson County, North Carolina",37,057,061704,1,370570617041
3264,"Block Group 2, Census Tract 617.04, Davidson County, North Carolina",37,057,061704,2,370570617042
1495,"Block Group 1, Census Tract 617.05, Davidson County, North Carolina",37,057,061705,1,370570617051
2240,"Block Group 2, Census Tract 617.05, Davidson County, North Carolina",37,057,061705,2,370570617052
2105,"Block Group 1, Census Tract 618.03, Davidson County, North Carolina",37,057,061803,1,370570618031
1036,"Block Group 2, Census Tract 618.03, Davidson County, North Carolina",37,057,061803,2,370570618032
841,"Block Group 1, Census Tract 618.05, Davidson County, North Carolina",37,057,061805,1,370570618051
1876,"Block Group 2, Census Tract 618.05, Davidson County, North Carolina",37,057,061805,2,370570618052
957,"Block Group 1, Census Tract 618.06, Davidson County, North Carolina",37,057,061806,1,370570618061
1654,"Block Group 2, Census Tract 618.06, Davidson County, North Carolina",37,057,061806,2,370570618062
732,"Block Group 3, Census Tract 618.06, Davidson County, North Carolina",37,057,061806,3,370570618063
886,"Block Group 1, Census Tract 618.07, Davidson County, North Carolina",37,057,061807,1,370570618071
1752,"Block Group 2, Census Tract 618.07, Davidson County, North Carolina",37,057,061807,2,370570618072
1024,"Block Group 1, Census Tract 618.08, Davidson County, North Carolina",37,057,061808,1,370570618081
1468,"Block Group 2, Census Tract 618.08, Davidson County, North Carolina",37,057,061808,2,370570618082
1908,"Block Group 3, Census Tract 618.08, Davidson County, North Carolina",37,057,061808,3,370570618083
1148,"Block Group 1, Census Tract 619.02, Davidson County, North Carolina",37,057,061902,1,370570619021
1657,"Block Group 2, Census Tract 619.02, Davidson County, North Carolina",37,057,061902,2,370570619022
2436,"Block Group 3, Census Tract 619.02, Davidson County, North Carolina",37,057,061902,3,370570619023
1727,"Block Group 1, Census Tract 619.03, Davidson County, North Carolina",37,057,061903,1,370570619031
1166,"Block Group 2, Census Tract 619.03, Davidson County, North Carolina",37,057,061903,2,370570619032
1091,"Block Group 1, Census Tract 619.04, Davidson County, North Carolina",37,057,061904,1,370570619041
1428,"Block Group 2, Census Tract 619.04, Davidson County, North Carolina",37,057,061904,2,370570619042
1656,"Block Group 1, Census Tract 620.01, Davidson County, North Carolina",37,057,062001,1,370570620011
1203,"Block Group 2, Census Tract 620.01, Davidson County, North Carolina",37,057,062001,2,370570620012
1520,"Block Group 3, Census Tract 620.01, Davidson County, North Carolina",37,057,062001,3,370570620013
642,"Block Group 1, Census Tract 620.02, Davidson County, North Carolina",37,057,062002,1,370570620021
879,"Block Group 2, Census Tract 620.02, Davidson County, North Carolina",37,057,062002,2,370570620022
362,"Block Group 3, Census Tract 620.02, Davidson County, North Carolina",37,057,062002,3,370570620023
1901,"Block Group 4, Census Tract 620.02, Davidson County, North Carolina",37,057,062002,4,370570620024
3215,"Block Group 1, Census Tract 801.01, Davie County, North Carolina",37,059,080101,1,370590801011
1222,"Block Group 2, Census Tract 801.01, Davie County, North Carolina",37,059,080101,2,370590801012
2084,"Block Group 1, Census Tract 801.02, Davie County, North Carolina",37,059,080102,1,370590801021
1499,"Block Group 2, Census Tract 801.02, Davie County, North Carolina",37,059,080102,2,370590801022
2842,"Block Group 1, Census Tract 802, Davie County, North Carolina",37,059,080200,1,370590802001
1060,"Block Group 2, Census Tract 802, Davie County, North Carolina",37,059,080200,2,370590802002
840,"Block Group 3, Census Tract 802, Davie County, North Carolina",37,059,080200,3,370590802003
636,"Block Group 4, Census Tract 802, Davie County, North Carolina",37,059,080200,4,370590802004
2379,"Block Group 1, Census Tract 803.01, Davie County, North Carolina",37,059,080301,1,370590803011
3142,"Block Group 2, Census Tract 803.01, Davie County, North Carolina",37,059,080301,2,370590803012
2587,"Block Group 1, Census Tract 803.02, Davie County, North Carolina",37,059,080302,1,370590803021
1004,"Block Group 2, Census Tract 803.02, Davie County, North Carolina",37,059,080302,2,370590803022
1937,"Block Group 1, Census Tract 804, Davie County, North Carolina",37,059,080400,1,370590804001
1981,"Block Group 2, Census Tract 804, Davie County, North Carolina",37,059,080400,2,370590804002
474,"Block Group 3, Census Tract 804, Davie County, North Carolina",37,059,080400,3,370590804003
896,"Block Group 4, Census Tract 804, Davie County, North Carolina",37,059,080400,4,370590804004
1272,"Block Group 1, Census Tract 805, Davie County, North Carolina",37,059,080500,1,370590805001
2227,"Block Group 2, Census Tract 805, Davie County, North Carolina",37,059,080500,2,370590805002
1366,"Block Group 3, Census Tract 805, Davie County, North Carolina",37,059,080500,3,370590805003
989,"Block Group 1, Census Tract 806, Davie County, North Carolina",37,059,080600,1,370590806001
1144,"Block Group 2, Census Tract 806, Davie County, North Carolina",37,059,080600,2,370590806002
2080,"Block Group 3, Census Tract 806, Davie County, North Carolina",37,059,080600,3,370590806003
868,"Block Group 1, Census Tract 807.01, Davie County, North Carolina",37,059,080701,1,370590807011
1160,"Block Group 2, Census Tract 807.01, Davie County, North Carolina",37,059,080701,2,370590807012
1165,"Block Group 3, Census Tract 807.01, Davie County, North Carolina",37,059,080701,3,370590807013
1157,"Block Group 1, Census Tract 807.02, Davie County, North Carolina",37,059,080702,1,370590807021
1317,"Block Group 2, Census Tract 807.02, Davie County, North Carolina",37,059,080702,2,370590807022
1329,"Block Group 1, Census Tract 901.01, Duplin County, North Carolina",37,061,090101,1,370610901011
1428,"Block Group 2, Census Tract 901.01, Duplin County, North Carolina",37,061,090101,2,370610901012
294,"Block Group 3, Census Tract 901.01, Duplin County, North Carolina",37,061,090101,3,370610901013
1006,"Block Group 1, Census Tract 901.02, Duplin County, North Carolina",37,061,090102,1,370610901021
516,"Block Group 2, Census Tract 901.02, Duplin County, North Carolina",37,061,090102,2,370610901022
1336,"Block Group 3, Census Tract 901.02, Duplin County, North Carolina",37,061,090102,3,370610901023
208,"Block Group 1, Census Tract 901.03, Duplin County, North Carolina",37,061,090103,1,370610901031
1140,"Block Group 2, Census Tract 901.03, Duplin County, North Carolina",37,061,090103,2,370610901032
652,"Block Group 1, Census Tract 902.01, Duplin County, North Carolina",37,061,090201,1,370610902011
843,"Block Group 2, Census Tract 902.01, Duplin County, North Carolina",37,061,090201,2,370610902012
1009,"Block Group 1, Census Tract 902.02, Duplin County, North Carolina",37,061,090202,1,370610902021
1550,"Block Group 2, Census Tract 902.02, Duplin County, North Carolina",37,061,090202,2,370610902022
605,"Block Group 1, Census Tract 903.01, Duplin County, North Carolina",37,061,090301,1,370610903011
796,"Block Group 2, Census Tract 903.01, Duplin County, North Carolina",37,061,090301,2,370610903012
408,"Block Group 3, Census Tract 903.01, Duplin County, North Carolina",37,061,090301,3,370610903013
913,"Block Group 4, Census Tract 903.01, Duplin County, North Carolina",37,061,090301,4,370610903014
1238,"Block Group 1, Census Tract 903.02, Duplin County, North Carolina",37,061,090302,1,370610903021
549,"Block Group 2, Census Tract 903.02, Duplin County, North Carolina",37,061,090302,2,370610903022
628,"Block Group 3, Census Tract 903.02, Duplin County, North Carolina",37,061,090302,3,370610903023
723,"Block Group 1, Census Tract 904.01, Duplin County, North Carolina",37,061,090401,1,370610904011
569,"Block Group 2, Census Tract 904.01, Duplin County, North Carolina",37,061,090401,2,370610904012
937,"Block Group 3, Census Tract 904.01, Duplin County, North Carolina",37,061,090401,3,370610904013
831,"Block Group 1, Census Tract 904.02, Duplin County, North Carolina",37,061,090402,1,370610904021
1723,"Block Group 2, Census Tract 904.02, Duplin County, North Carolina",37,061,090402,2,370610904022
446,"Block Group 3, Census Tract 904.02, Duplin County, North Carolina",37,061,090402,3,370610904023
785,"Block Group 1, Census Tract 905.03, Duplin County, North Carolina",37,061,090503,1,370610905031
638,"Block Group 2, Census Tract 905.03, Duplin County, North Carolina",37,061,090503,2,370610905032
587,"Block Group 3, Census Tract 905.03, Duplin County, North Carolina",37,061,090503,3,370610905033
942,"Block Group 4, Census Tract 905.03, Duplin County, North Carolina",37,061,090503,4,370610905034
715,"Block Group 1, Census Tract 905.04, Duplin County, North Carolina",37,061,090504,1,370610905041
637,"Block Group 2, Census Tract 905.04, Duplin County, North Carolina",37,061,090504,2,370610905042
686,"Block Group 1, Census Tract 905.05, Duplin County, North Carolina",37,061,090505,1,370610905051
788,"Block Group 2, Census Tract 905.05, Duplin County, North Carolina",37,061,090505,2,370610905052
959,"Block Group 3, Census Tract 905.05, Duplin County, North Carolina",37,061,090505,3,370610905053
1115,"Block Group 1, Census Tract 905.06, Duplin County, North Carolina",37,061,090506,1,370610905061
1066,"Block Group 2, Census Tract 905.06, Duplin County, North Carolina",37,061,090506,2,370610905062
972,"Block Group 1, Census Tract 906, Duplin County, North Carolina",37,061,090600,1,370610906001
781,"Block Group 2, Census Tract 906, Duplin County, North Carolina",37,061,090600,2,370610906002
1052,"Block Group 3, Census Tract 906, Duplin County, North Carolina",37,061,090600,3,370610906003
1009,"Block Group 1, Census Tract 907.03, Duplin County, North Carolina",37,061,090703,1,370610907031
602,"Block Group 2, Census Tract 907.03, Duplin County, North Carolina",37,061,090703,2,370610907032
229,"Block Group 1, Census Tract 907.04, Duplin County, North Carolina",37,061,090704,1,370610907041
1022,"Block Group 2, Census Tract 907.04, Duplin County, North Carolina",37,061,090704,2,370610907042
614,"Block Group 3, Census Tract 907.04, Duplin County, North Carolina",37,061,090704,3,370610907043
905,"Block Group 1, Census Tract 907.05, Duplin County, North Carolina",37,061,090705,1,370610907051
381,"Block Group 2, Census Tract 907.05, Duplin County, North Carolina",37,061,090705,2,370610907052
1370,"Block Group 3, Census Tract 907.05, Duplin County, North Carolina",37,061,090705,3,370610907053
1501,"Block Group 1, Census Tract 907.06, Duplin County, North Carolina",37,061,090706,1,370610907061
775,"Block Group 2, Census Tract 907.06, Duplin County, North Carolina",37,061,090706,2,370610907062
707,"Block Group 3, Census Tract 907.06, Duplin County, North Carolina",37,061,090706,3,370610907063
1473,"Block Group 1, Census Tract 908.01, Duplin County, North Carolina",37,061,090801,1,370610908011
1135,"Block Group 2, Census Tract 908.01, Duplin County, North Carolina",37,061,090801,2,370610908012
634,"Block Group 3, Census Tract 908.01, Duplin County, North Carolina",37,061,090801,3,370610908013
870,"Block Group 1, Census Tract 908.03, Duplin County, North Carolina",37,061,090803,1,370610908031
303,"Block Group 2, Census Tract 908.03, Duplin County, North Carolina",37,061,090803,2,370610908032
1434,"Block Group 1, Census Tract 908.04, Duplin County, North Carolina",37,061,090804,1,370610908041
1472,"Block Group 2, Census Tract 908.04, Duplin County, North Carolina",37,061,090804,2,370610908042
1193,"Block Group 1, Census Tract 1.01, Durham County, North Carolina",37,063,000101,1,370630001011
2727,"Block Group 2, Census Tract 1.01, Durham County, North Carolina",37,063,000101,2,370630001012
1807,"Block Group 1, Census Tract 1.02, Durham County, North Carolina",37,063,000102,1,370630001021
759,"Block Group 2, Census Tract 1.02, Durham County, North Carolina",37,063,000102,2,370630001022
603,"Block Group 3, Census Tract 1.02, Durham County, North Carolina",37,063,000102,3,370630001023
570,"Block Group 4, Census Tract 1.02, Durham County, North Carolina",37,063,000102,4,370630001024
1221,"Block Group 1, Census Tract 2, Durham County, North Carolina",37,063,000200,1,370630002001
1532,"Block Group 2, Census Tract 2, Durham County, North Carolina",37,063,000200,2,370630002002
652,"Block Group 3, Census Tract 2, Durham County, North Carolina",37,063,000200,3,370630002003
1340,"Block Group 1, Census Tract 3.01, Durham County, North Carolina",37,063,000301,1,370630003011
569,"Block Group 2, Census Tract 3.01, Durham County, North Carolina",37,063,000301,2,370630003012
994,"Block Group 3, Census Tract 3.01, Durham County, North Carolina",37,063,000301,3,370630003013
1136,"Block Group 1, Census Tract 3.02, Durham County, North Carolina",37,063,000302,1,370630003021
1040,"Block Group 2, Census Tract 3.02, Durham County, North Carolina",37,063,000302,2,370630003022
1434,"Block Group 3, Census Tract 3.02, Durham County, North Carolina",37,063,000302,3,370630003023
846,"Block Group 1, Census Tract 4.01, Durham County, North Carolina",37,063,000401,1,370630004011
776,"Block Group 2, Census Tract 4.01, Durham County, North Carolina",37,063,000401,2,370630004012
879,"Block Group 3, Census Tract 4.01, Durham County, North Carolina",37,063,000401,3,370630004013
1361,"Block Group 1, Census Tract 4.02, Durham County, North Carolina",37,063,000402,1,370630004021
1307,"Block Group 2, Census Tract 4.02, Durham County, North Carolina",37,063,000402,2,370630004022
747,"Block Group 1, Census Tract 5, Durham County, North Carolina",37,063,000500,1,370630005001
1033,"Block Group 2, Census Tract 5, Durham County, North Carolina",37,063,000500,2,370630005002
1010,"Block Group 3, Census Tract 5, Durham County, North Carolina",37,063,000500,3,370630005003
